profile_index,failure_probability,raw_isolation_forest_score,calibrated_anomaly_score,risk_score,risk_band,final_recommended_action,confidence,confidence_level
1035,0.0,0.12689662713865768,0.42290000000000005,0.12687,Normal,Normal,0.5771,MEDIUM
1036,0.0,0.11802323104845291,0.5211250000000001,0.15633750000000002,Normal,Normal,0.478875,LOW
1037,0.0,0.1496475999477685,0.07282500000000003,0.02184750000000001,Normal,Normal,0.927175,HIGH
1038,0.0,0.11818994468897798,0.5194875,0.15584625,Normal,Normal,0.480513,LOW
1039,1.0,0.11255148608152116,0.572225,0.8716674999999999,Restart Task,Restart Task,0.572225,MEDIUM
1040,0.0,0.13106351719070874,0.37070000000000003,0.11121,Normal,Normal,0.6293,MEDIUM
1041,0.0,0.08929495578642516,0.727875,0.21836250000000001,Normal,Normal,0.272125,LOW
1042,0.0,0.10448676085510272,0.6355,0.19065,Normal,Normal,0.3645,LOW
1043,0.0,0.09729237082184777,0.683175,0.20495249999999998,Normal,Normal,0.316825,LOW
1044,0.0,0.05231864106267431,0.870675,0.2612025,Normal,Normal,0.129325,LOW
1045,0.0,0.08838648353961792,0.7315625,0.21946875,Normal,Normal,0.268437,LOW
1046,0.975,0.0827329560593511,0.7587125,0.91011375,Restart Task,Restart Task,0.783713,MEDIUM
1047,0.0,0.13849648123538533,0.25697499999999995,0.07709249999999998,Normal,Normal,0.743025,MEDIUM
1048,0.995,0.11665355614239276,0.53515,0.8570450000000001,Restart Task,Restart Task,0.54015,LOW
1049,0.02,0.09623856951382909,0.6898124999999999,0.22094375,Normal,Normal,0.330188,LOW
1050,0.0,-0.06774999070026355,0.981775,0.2945325,Normal,Normal,0.018225,LOW
1051,0.0,0.12801832213836278,0.40908750000000005,0.12272625000000001,Normal,Normal,0.590912,MEDIUM
1052,0.0,0.08887695009042684,0.729575,0.2188725,Normal,Normal,0.270425,LOW
1053,0.0,0.05627050278839868,0.8587374999999999,0.25762124999999997,Normal,Normal,0.141263,LOW
1054,0.0,-0.01824268858643119,0.96115,0.28834499999999996,Normal,Normal,0.03885,LOW
1055,0.0,0.1202822378439648,0.49805,0.149415,Normal,Normal,0.50195,LOW
1056,0.995,-0.06833178749633406,0.9823625,0.99120875,Restart Task,Restart Task,0.987363,HIGH
1057,1.0,0.08686333924340006,0.7398,0.92194,Restart Task,Restart Task,0.7398,MEDIUM
1058,0.0,0.13541355330271387,0.307925,0.0923775,Normal,Normal,0.692075,MEDIUM
1059,0.0,0.09964742372455804,0.668025,0.2004075,Normal,Normal,0.331975,LOW
1060,0.0,0.120442633066778,0.49644999999999995,0.14893499999999998,Normal,Normal,0.50355,LOW
1061,1.0,0.09447257688176297,0.6996375,0.9098912499999999,Restart Task,Restart Task,0.699638,MEDIUM
1062,0.0,0.12615972893998617,0.4317,0.12951,Normal,Normal,0.5683,MEDIUM
1063,1.0,0.029268126738126954,0.9208625,0.97625875,Restart Task,Restart Task,0.920863,HIGH
1064,0.0,0.13830077297879662,0.259775,0.07793249999999999,Normal,Normal,0.740225,MEDIUM
1065,0.99,0.14464108524239888,0.14911249999999998,0.73773375,Restart Task,Restart Task,0.159112,LOW
1066,0.0,0.05230251470298547,0.870775,0.2612325,Normal,Normal,0.129225,LOW
1067,0.0,0.14716244969446612,0.10647499999999999,0.03194249999999999,Normal,Normal,0.893525,HIGH
1068,0.0,0.132173098344744,0.355275,0.1065825,Normal,Normal,0.644725,MEDIUM
1069,0.0,0.13368404833808384,0.33338749999999995,0.10001624999999999,Normal,Normal,0.666613,MEDIUM
1070,0.0,0.12034159761541591,0.49746250000000003,0.14923875,Normal,Normal,0.502537,LOW
1071,0.0,0.11465885863562081,0.553175,0.16595249999999998,Normal,Normal,0.446825,LOW
1072,0.0,0.1361107562229052,0.29757500000000003,0.0892725,Normal,Normal,0.702425,MEDIUM
1073,0.0,0.1289394120560658,0.39815,0.119445,Normal,Normal,0.60185,MEDIUM
1074,0.0,-0.07169618566356051,0.985175,0.2955525,Normal,Normal,0.014825,LOW
1075,0.0,0.133018354707435,0.34314999999999996,0.10294499999999998,Normal,Normal,0.65685,MEDIUM
1076,1.0,0.09166864044670986,0.7154750000000001,0.9146425,Restart Task,Restart Task,0.715475,MEDIUM
1077,0.0,0.13125436283978148,0.36816249999999995,0.11044874999999998,Normal,Normal,0.631838,MEDIUM
1078,0.005,-0.013078362464085336,0.9581500000000001,0.290945,Normal,Normal,0.04685,LOW
1079,0.0,0.03245125515603253,0.9151875,0.27455625,Normal,Normal,0.084812,LOW
1080,0.0,0.05342726438665413,0.8675625,0.26026875,Normal,Normal,0.132437,LOW
1081,1.0,0.08250000053456252,0.7595875,0.92787625,Restart Task,Restart Task,0.759587,MEDIUM
1082,0.0,-0.06598418650749982,0.980225,0.2940675,Normal,Normal,0.019775,LOW
1083,0.0,0.13362158233445626,0.334275,0.1002825,Normal,Normal,0.665725,MEDIUM
1084,0.0,0.13257172268652345,0.3494625,0.10483875,Normal,Normal,0.650537,MEDIUM
1085,0.0,0.05632499539109037,0.858525,0.2575575,Normal,Normal,0.141475,LOW
1086,0.0,-0.06646743096425245,0.98065,0.294195,Normal,Normal,0.01935,LOW
1087,0.995,0.10912002525912001,0.60105,0.876815,Restart Task,Restart Task,0.60605,MEDIUM
1088,0.015,0.1328318095941074,0.3456625,0.11419874999999999,Normal,Normal,0.669338,MEDIUM
1089,0.0,0.09077515818020992,0.720275,0.21608249999999998,Normal,Normal,0.279725,LOW
1090,0.005,0.06078903118541307,0.84485,0.256955,Normal,Normal,0.16015,LOW
1091,0.0,0.08233054100712967,0.7603375,0.22810124999999998,Normal,Normal,0.239663,LOW
1092,0.0,0.058990887305185535,0.8505,0.25515,Normal,Normal,0.1495,LOW
1093,0.0,0.13444393027204288,0.32272500000000004,0.09681750000000001,Normal,Normal,0.677275,MEDIUM
1094,0.765,0.042407822188531674,0.8936875,0.80360625,Restart Task,Restart Task,0.871313,HIGH
1095,0.005,0.13429300711768927,0.324875,0.10096250000000001,Normal,Normal,0.680125,MEDIUM
1096,0.0,0.08177721777112074,0.7622125,0.22866374999999997,Normal,Normal,0.237788,LOW
1097,0.985,0.038689788390610436,0.9013,0.9598899999999999,Restart Task,Restart Task,0.9163,HIGH
1098,0.005,0.13143246295061262,0.3659375,0.11328125000000001,Normal,Normal,0.639062,MEDIUM
1099,0.995,0.06365943024110432,0.8342875,0.9467862499999999,Restart Task,Restart Task,0.839287,HIGH
1100,0.0,0.12802173440405018,0.4090125,0.12270375,Normal,Normal,0.590987,MEDIUM
1101,0.99,0.1371994437952293,0.27932500000000005,0.7767974999999999,Restart Task,Restart Task,0.289325,LOW
1102,0.0,0.10739386118202848,0.6140749999999999,0.18422249999999998,Normal,Normal,0.385925,LOW
1103,0.0,0.12127835803974263,0.48748749999999996,0.14624625,Normal,Normal,0.512513,LOW
1104,0.0,0.12861192552373002,0.40190000000000003,0.12057000000000001,Normal,Normal,0.5981,MEDIUM
1105,0.0,0.13721987897632432,0.27866250000000004,0.08359875000000001,Normal,Normal,0.721337,MEDIUM
1106,0.0,0.1262516239161145,0.43051249999999996,0.12915374999999998,Normal,Normal,0.569488,MEDIUM
1107,0.01,-0.01082008569744064,0.9562375,0.29387125,Normal,Normal,0.053763,LOW
1108,0.0,0.08948795586172797,0.726775,0.2180325,Normal,Normal,0.273225,LOW
1109,0.0,0.130038966004223,0.3837625,0.11512875,Normal,Normal,0.616237,MEDIUM
1110,0.0,0.05031806996474886,0.8754875,0.26264624999999997,Normal,Normal,0.124513,LOW
1111,1.0,0.1475474618740944,0.10009999999999997,0.73003,Restart Task,Restart Task,0.1001,LOW
1112,1.0,0.0929590514274855,0.7086,0.91258,Restart Task,Restart Task,0.7086,MEDIUM
1113,0.0,0.12941577459963638,0.3921375,0.11764125,Normal,Normal,0.607862,MEDIUM
1114,0.0,0.06453442057626951,0.83115,0.249345,Normal,Normal,0.16885,LOW
1115,0.0,0.10625397879168708,0.62225,0.18667499999999998,Normal,Normal,0.37775,LOW
1116,0.0,0.11378058274959707,0.5611625,0.16834875,Normal,Normal,0.438837,LOW
1117,0.0,0.12968702511623603,0.3883875,0.11651624999999999,Normal,Normal,0.611613,MEDIUM
1118,0.995,-0.0642278037475158,0.97805,0.989915,Restart Task,Restart Task,0.98305,HIGH
1119,0.0,0.13477405074455806,0.31747499999999995,0.09524249999999998,Normal,Normal,0.682525,MEDIUM
1120,0.0,0.12990558662878465,0.38549999999999995,0.11564999999999998,Normal,Normal,0.6145,MEDIUM
1121,1.0,0.13165591156058531,0.36275,0.8088249999999999,Restart Task,Restart Task,0.36275,LOW
1122,0.995,0.040132904876907016,0.8983875,0.96601625,Restart Task,Restart Task,0.903388,HIGH
1123,0.0,0.1457554803660377,0.12908750000000002,0.038726250000000004,Normal,Normal,0.870912,HIGH
1124,0.0,-0.03591978141419716,0.9686375,0.29059125,Normal,Normal,0.031362,LOW
1125,0.0,0.1407136721189312,0.22136250000000002,0.06640875,Normal,Normal,0.778637,MEDIUM
1126,0.0,0.12565804003279457,0.4379875,0.13139625,Normal,Normal,0.562013,MEDIUM
1127,0.0,-0.12995346706520294,0.9942375,0.29827125,Normal,Normal,0.005763,LOW
1128,0.0,0.10271769163444028,0.6471125,0.19413375,Normal,Normal,0.352888,LOW
1129,0.0,0.11107039026532439,0.5844750000000001,0.1753425,Normal,Normal,0.415525,LOW
1130,1.0,0.027803082886199704,0.9230375,0.9769112499999999,Restart Task,Restart Task,0.923037,HIGH
1131,0.01,0.06631944638040049,0.8242125,0.25426375,Normal,Normal,0.185787,LOW
1132,0.0,0.07391044527367074,0.7939499999999999,0.23818499999999998,Normal,Normal,0.20605,LOW
1133,0.0,0.11605861112709276,0.54085,0.162255,Normal,Normal,0.45915,LOW
1134,0.995,0.10942807153476253,0.59805,0.875915,Restart Task,Restart Task,0.60305,MEDIUM
1135,0.0,-0.0246285021717062,0.964225,0.2892675,Normal,Normal,0.035775,LOW
1136,0.995,-0.18384014116215275,0.9997125,0.99641375,Restart Task,Restart Task,0.995287,HIGH
1137,0.0,0.06102317806125801,0.8442375,0.25327125,Normal,Normal,0.155763,LOW
1138,0.045,0.07328463670234497,0.7965875,0.27047625,Normal,Normal,0.248413,LOW
1139,0.0,0.08226890536014397,0.7605125,0.22815375,Normal,Normal,0.239487,LOW
1140,0.0,0.1435567730503658,0.16932499999999995,0.05079749999999998,Normal,Normal,0.830675,HIGH
1141,0.0,0.10548551286515229,0.62795,0.188385,Normal,Normal,0.37205,LOW
1142,0.0,0.1312891873770215,0.36765000000000003,0.110295,Normal,Normal,0.63235,MEDIUM
1143,1.0,0.11681924546712658,0.533575,0.8600725,Restart Task,Restart Task,0.533575,LOW
1144,0.0,0.13180920346302982,0.36072499999999996,0.10821749999999998,Normal,Normal,0.639275,MEDIUM
1145,0.005,0.13203524699732616,0.35748749999999996,0.11074624999999999,Normal,Normal,0.647513,MEDIUM
1146,0.0,0.11456511944088266,0.5540125,0.16620375,Normal,Normal,0.445987,LOW
1147,0.0,0.12235155333200026,0.47606250000000006,0.14281875000000002,Normal,Normal,0.523937,LOW
1148,1.0,0.12411555068347319,0.4557875,0.83673625,Restart Task,Restart Task,0.455788,LOW
1149,0.0,0.12800919270284766,0.40923750000000003,0.12277125,Normal,Normal,0.590762,MEDIUM
1150,1.0,0.10618449205047509,0.6227875,0.88683625,Restart Task,Restart Task,0.622788,MEDIUM
1151,1.0,0.14354793806472815,0.1695375,0.7508612499999999,Restart Task,Restart Task,0.169538,LOW
1152,0.005,0.14342221058511695,0.17164999999999997,0.05499499999999999,Normal,Normal,0.83335,HIGH
1153,0.0,0.1296788276980278,0.38856250000000003,0.11656875,Normal,Normal,0.611437,MEDIUM
1154,1.0,0.12019160555259428,0.49901249999999997,0.84970375,Restart Task,Restart Task,0.499012,LOW
1155,1.0,0.12019160555259428,0.49901249999999997,0.84970375,Restart Task,Restart Task,0.499012,LOW
1156,0.0,0.14499026018112032,0.14266250000000003,0.04279875,Normal,Normal,0.857337,HIGH
1157,0.0,0.10074055933107334,0.6604375,0.19813125,Normal,Normal,0.339562,LOW
1158,0.0,0.1164942477002055,0.5370874999999999,0.16112624999999997,Normal,Normal,0.462913,LOW
1159,0.0,0.14212683781117497,0.196075,0.0588225,Normal,Normal,0.803925,HIGH
1160,1.0,0.03435118126794401,0.9106625,0.9731987499999999,Restart Task,Restart Task,0.910663,HIGH
1161,0.0,-0.14724269402796075,0.9989,0.29967,Normal,Normal,0.0011,LOW
1162,0.0,0.14062921323364946,0.22276249999999997,0.06682874999999999,Normal,Normal,0.777238,MEDIUM
1163,0.0,0.12371712065263113,0.46023749999999997,0.13807124999999998,Normal,Normal,0.539763,LOW
1164,0.0,0.042789398719817906,0.8929625,0.26788875,Normal,Normal,0.107038,LOW
1165,0.995,0.13350910252677428,0.336175,0.7973525,Restart Task,Restart Task,0.341175,LOW
1166,0.0,0.07626844887111744,0.785025,0.23550749999999998,Normal,Normal,0.214975,LOW
1167,0.0,0.11857587731162722,0.5152125000000001,0.15456375000000003,Normal,Normal,0.484787,LOW
1168,0.0,0.10758611617618963,0.61275,0.183825,Normal,Normal,0.38725,LOW
1169,0.0,0.11049474033057144,0.5891124999999999,0.17673374999999997,Normal,Normal,0.410888,LOW
1170,0.0,0.13555092651694972,0.305825,0.0917475,Normal,Normal,0.694175,MEDIUM
1171,0.0,0.043777071468882045,0.89045,0.26713499999999996,Normal,Normal,0.10955,LOW
1172,0.005,0.08815006116706098,0.7326125,0.22328375,Normal,Normal,0.272388,LOW
1173,0.005,0.1389817583523647,0.24924999999999997,0.078275,Normal,Normal,0.75575,MEDIUM
1174,0.0,0.09247448168142636,0.711225,0.2133675,Normal,Normal,0.288775,LOW
1175,0.0,0.07254323659444162,0.7997,0.23990999999999998,Normal,Normal,0.2003,LOW
1176,0.0,0.09236955849672962,0.7117249999999999,0.21351749999999997,Normal,Normal,0.288275,LOW
1177,0.0,0.12553759686890492,0.4394125,0.13182375,Normal,Normal,0.560588,MEDIUM
1178,0.0,0.12475582921643558,0.4484125,0.13452375,Normal,Normal,0.551588,MEDIUM
1179,0.0,0.1180873510175579,0.5204375,0.15613125,Normal,Normal,0.479563,LOW
1180,0.085,0.10962396562166193,0.5965625,0.23846874999999998,Normal,Normal,0.488437,LOW
1181,1.0,0.09390084279719324,0.70295,0.910885,Restart Task,Restart Task,0.70295,MEDIUM
1182,0.0,0.10844037996387462,0.6067125,0.18201375,Normal,Normal,0.393288,LOW
1183,0.0,0.06006733237686468,0.847175,0.2541525,Normal,Normal,0.152825,LOW
1184,0.0,0.07945177687855243,0.7718,0.23154,Normal,Normal,0.2282,LOW
1185,0.0,0.12202729556147085,0.47924999999999995,0.143775,Normal,Normal,0.52075,LOW
1186,0.985,0.08273773775565074,0.7586875,0.91710625,Restart Task,Restart Task,0.773687,MEDIUM
1187,0.995,0.10604758471617615,0.6240125000000001,0.88370375,Restart Task,Restart Task,0.629013,MEDIUM
1188,1.0,0.12161380091456414,0.4840375,0.84521125,Restart Task,Restart Task,0.484038,LOW
1189,0.0,0.0656185104573681,0.8271125,0.24813375,Normal,Normal,0.172887,LOW
1190,0.0,0.13451232107982042,0.32166249999999996,0.09649874999999998,Normal,Normal,0.678338,MEDIUM
1191,0.0,0.14521732041228397,0.13905,0.041715,Normal,Normal,0.86095,HIGH
1192,0.985,0.03204870345610489,0.915875,0.9642625,Restart Task,Restart Task,0.930875,HIGH
1193,0.0,0.13132519291585631,0.36717500000000003,0.1101525,Normal,Normal,0.632825,MEDIUM
1194,0.0,0.1315028306628197,0.36468750000000005,0.10940625000000001,Normal,Normal,0.635312,MEDIUM
1195,0.0,0.06803910539842273,0.817825,0.2453475,Normal,Normal,0.182175,LOW
1196,1.0,0.12205537542667799,0.4790375,0.8437112499999999,Restart Task,Restart Task,0.479038,LOW
1197,0.0,0.13389121623643685,0.330325,0.09909749999999999,Normal,Normal,0.669675,MEDIUM
1198,0.0,0.14678130646409465,0.11302500000000004,0.033907500000000014,Normal,Normal,0.886975,HIGH
1199,0.0,0.1273321615632495,0.41698749999999996,0.12509625,Normal,Normal,0.583013,MEDIUM
1200,0.0,0.029930346838232924,0.9198875,0.27596624999999997,Normal,Normal,0.080113,LOW
1201,0.0,0.08854052292631565,0.73085,0.219255,Normal,Normal,0.26915,LOW
1202,0.005,0.12939581072540007,0.392425,0.1212275,Normal,Normal,0.612575,MEDIUM
1203,0.0,0.10841779918503247,0.6069,0.18206999999999998,Normal,Normal,0.3931,LOW
1204,0.95,-0.07896231275567644,0.9867875,0.9610362499999999,Restart Task,Restart Task,0.963212,HIGH
1205,0.0,0.09780021898273705,0.6802250000000001,0.2040675,Normal,Normal,0.319775,LOW
1206,0.0,0.12898544569400844,0.39759999999999995,0.11927999999999998,Normal,Normal,0.6024,MEDIUM
1207,0.0,0.10203362226427887,0.651525,0.1954575,Normal,Normal,0.348475,LOW
1208,0.0,-0.0007505126578770671,0.950525,0.28515749999999995,Normal,Normal,0.049475,LOW
1209,0.0,0.12569032298093963,0.43762500000000004,0.1312875,Normal,Normal,0.562375,MEDIUM
1210,0.0,0.13566699108624708,0.30398749999999997,0.09119624999999999,Normal,Normal,0.696013,MEDIUM
1211,0.99,0.120167110056352,0.49939999999999996,0.8428199999999999,Restart Task,Restart Task,0.5094,LOW
1212,0.995,0.12979617795594173,0.38693750000000005,0.81258125,Restart Task,Restart Task,0.391938,LOW
1213,0.0,0.14043514953288033,0.22567499999999996,0.06770249999999998,Normal,Normal,0.774325,MEDIUM
1214,0.0,0.08461918329211804,0.7504125,0.22512375,Normal,Normal,0.249587,LOW
1215,0.0,0.1371700604264373,0.27964999999999995,0.08389499999999998,Normal,Normal,0.72035,MEDIUM
1216,0.0,0.1389268361478493,0.2501875,0.07505625,Normal,Normal,0.749812,MEDIUM
1217,0.0,0.07598296593756593,0.7861374999999999,0.23584124999999997,Normal,Normal,0.213863,LOW
1218,0.0,0.09644093959924804,0.688775,0.2066325,Normal,Normal,0.311225,LOW
1219,0.0,0.055077512148819896,0.8621375,0.25864125,Normal,Normal,0.137862,LOW
1220,0.0,0.13007556717690766,0.3832375,0.11497125,Normal,Normal,0.616762,MEDIUM
1221,1.0,0.06428569074570645,0.832,0.9496,Restart Task,Restart Task,0.832,HIGH
1222,0.995,0.09109019458246048,0.7187749999999999,0.9121325,Restart Task,Restart Task,0.723775,MEDIUM
1223,0.0,0.08641907539330307,0.7421249999999999,0.22263749999999996,Normal,Normal,0.257875,LOW
1224,0.005,0.08666959046768408,0.7407625,0.22572875,Normal,Normal,0.264238,LOW
1225,0.0,0.06312942834330842,0.8364,0.25092,Normal,Normal,0.1636,LOW
1226,0.0,0.1414655799921567,0.20892500000000003,0.06267750000000001,Normal,Normal,0.791075,MEDIUM
1227,0.01,0.05013388038642147,0.8759875,0.26979625,Normal,Normal,0.134012,LOW
1228,0.0,0.0012322122874836028,0.949375,0.28481249999999997,Normal,Normal,0.050625,LOW
1229,0.0,0.07470800044631815,0.7908625,0.23725875,Normal,Normal,0.209137,LOW
1230,0.77,0.08482437566598877,0.7495875000000001,0.7638762499999999,Restart Task,Restart Task,0.979588,HIGH
1231,0.0,0.1022132035648613,0.6505125,0.19515375000000001,Normal,Normal,0.349487,LOW
1232,0.0,0.12072692488440107,0.4932375,0.14797125,Normal,Normal,0.506763,LOW
1233,0.0,0.12213705469081909,0.478225,0.1434675,Normal,Normal,0.521775,LOW
1234,0.0,0.12858955950451229,0.4022,0.12065999999999999,Normal,Normal,0.5978,MEDIUM
1235,0.0,0.14192726590229116,0.20006250000000003,0.06001875000000001,Normal,Normal,0.799937,MEDIUM
1236,0.0,0.055077512148819896,0.8621375,0.25864125,Normal,Normal,0.137862,LOW
1237,0.0,0.08871251817076337,0.7301,0.21902999999999997,Normal,Normal,0.2699,LOW
1238,0.0,0.10196821317567939,0.6520125,0.19560375,Normal,Normal,0.347988,LOW
1239,0.0,0.13173727502348254,0.3616625,0.10849874999999999,Normal,Normal,0.638338,MEDIUM
1240,0.0,0.11922988752633151,0.5085,0.15255,Normal,Normal,0.4915,LOW
1241,1.0,0.10320329843054488,0.643975,0.8931925,Restart Task,Restart Task,0.643975,MEDIUM
1242,0.0,0.13611969878131336,0.29737499999999994,0.08921249999999999,Normal,Normal,0.702625,MEDIUM
1243,0.0,0.0906635451242565,0.7209125000000001,0.21627375000000001,Normal,Normal,0.279087,LOW
1244,0.0,0.11652895638931393,0.536675,0.1610025,Normal,Normal,0.463325,LOW
1245,1.0,0.13794954120726505,0.26659999999999995,0.7799799999999999,Restart Task,Restart Task,0.2666,LOW
1246,0.985,0.08833230650633572,0.7317875,0.90903625,Restart Task,Restart Task,0.746788,MEDIUM
1247,0.0,0.14160575299804884,0.20642499999999997,0.06192749999999999,Normal,Normal,0.793575,MEDIUM
1248,1.0,0.1202622913481205,0.49822500000000003,0.8494674999999999,Restart Task,Restart Task,0.498225,LOW
1249,1.0,-0.00047518526244128,0.9504,0.98512,Restart Task,Restart Task,0.9504,HIGH
1250,0.0,0.09549456196384692,0.694175,0.20825249999999998,Normal,Normal,0.305825,LOW
1251,0.0,0.07650374188481252,0.7840875,0.23522625,Normal,Normal,0.215912,LOW
1252,0.0,0.059291024778504786,0.8495375000000001,0.25486125,Normal,Normal,0.150462,LOW
1253,0.0,-0.06626982772009593,0.9805125,0.29415375,Normal,Normal,0.019487,LOW
1254,1.0,0.11551467542016353,0.546025,0.8638075,Restart Task,Restart Task,0.546025,LOW
1255,0.0,0.12098291717380338,0.4907,0.14721,Normal,Normal,0.5093,LOW
1256,0.0,0.12317043401829875,0.46697500000000003,0.1400925,Normal,Normal,0.533025,LOW
1257,0.005,0.09596743396952773,0.6916249999999999,0.21098749999999997,Normal,Normal,0.313375,LOW
1258,0.0,0.1299250140680045,0.38522500000000004,0.1155675,Normal,Normal,0.614775,MEDIUM
1259,0.985,0.06657284954812925,0.8232375000000001,0.93647125,Restart Task,Restart Task,0.838238,HIGH
1260,0.0,0.061498909019397474,0.8426125,0.25278375,Normal,Normal,0.157388,LOW
1261,1.0,0.12938422507418895,0.39251250000000004,0.81775375,Restart Task,Restart Task,0.392513,LOW
1262,1.0,0.1459436239129861,0.12583750000000005,0.73775125,Restart Task,Restart Task,0.125838,LOW
1263,0.0,0.12681060533975075,0.42393749999999997,0.12718125,Normal,Normal,0.576063,MEDIUM
1264,0.0,0.02089862357225758,0.9319375,0.27958125,Normal,Normal,0.068063,LOW
1265,0.965,0.008174336226830947,0.9443375,0.95880125,Restart Task,Restart Task,0.979338,HIGH
1266,0.0,0.027819839027153903,0.923025,0.2769075,Normal,Normal,0.076975,LOW
1267,0.0,0.06423871031881706,0.8322375,0.24967124999999998,Normal,Normal,0.167763,LOW
1268,0.0,0.15215952433103863,0.0524,0.01572,Normal,Normal,0.9476,HIGH
1269,0.0,0.11743620586250059,0.527475,0.1582425,Normal,Normal,0.472525,LOW
1270,1.0,0.13967447642344916,0.2387625,0.77162875,Restart Task,Restart Task,0.238762,LOW
1271,0.0,0.1323788660069416,0.3522375,0.10567125,Normal,Normal,0.647763,MEDIUM
1272,0.0,0.11453400379048634,0.5543,0.16629,Normal,Normal,0.4457,LOW
1273,0.0,0.1435567730503658,0.16932499999999995,0.05079749999999998,Normal,Normal,0.830675,HIGH
1274,0.0,0.11521465558378507,0.5488875,0.16466625,Normal,Normal,0.451113,LOW
1275,0.0,0.11684227600958985,0.5333749999999999,0.16001249999999997,Normal,Normal,0.466625,LOW
1276,0.975,0.03133567783790703,0.91725,0.957675,Restart Task,Restart Task,0.94225,HIGH
